id,name,description,meal_category,meal_parent_category
431434,Pizza Parma,mit Parmaschinken und Mozzarella,Pizza Parma,Pizza
560923,Pizza Spezial,"mit Salami, Schinken, Champignons, Paprika, Peperoni, Zwiebel und Oliven",Pizza Spezial,Pizza
485509,Tris di Pasta,3 verschiedene Sorten Nudeln mit Bolognese-Sahnesauce,Tris di Pasta,Pasta
720290,Maccheroni al Forno,Maccheroni mit Fleischsauce und Käse überbacken,Maccheroni al Forno,Pasta
626937,Pizza Inferno,"mit Zwiebeln, Thunfisch, Peperoni und Paprika",Pizza Inferno,Pizza
384075,Pizza Carbonara,"mit Schinken-Sahnesauce, Pilzen und Käse",Pizza Carbonara,Pizza
159992,"Pizza Schinken, Spargel & Ei",,Pizza Prosciutto,Pizza
703885,Pizza Capricciosa,"mit Salami, Hinterschinken, Paprika, Zwiebeln und Champignons",Pizza Capricciosa,Pizza
118189,Pasta Frutti di Mare,mit Meeresfrüchten in Napolisauce,Pasta Frutti di Mare,Pasta
128597,Pizza California,"mit knusprigem Speck, gekochtem Ei und Sauce Hollandaise",Pizza California,Pizza
729296,Pizza Sardellen,"mit Sardellen, Shrimps, Artischocken und Oliven",Pizza Sardellen,Pizza
439493,Pizza Prosciutto,mit Vorderschinken,Pizza Prosciutto,Pizza
529160,Pizza Thunfisch,mit Zwiebeln,Pizza Thunfisch,Pizza
378432,Pizza Spinaci,mit Spinat,Pizza Spinaci,Pizza
346004,Pizza Quattro Stagioni,"mit Schinken, Champignons, Thunfisch und Salami",Pizza Quattro Stagioni,Pizza
368826,Rigatoni ai Quattro Formaggi,"NEU mit Gorgonzola, Mozzarella, Edamer und Parmesankäse in Sahnesauce",Rigatoni Quattro Formaggi,Pasta
398825,Pizza Rucola,"Schinken, Rucola, Mozzarella und Parmesan",Pizza Rucola,Pizza
661235,Spaghetti Bolognese,mit Fleischsauce,Spaghetti Bolognese,Pasta
305719,Rigatoni mit Sahne,Hackfleischsauce und Käse,Rigatoni alla Panna,Pasta
489802,Pizza Roma,"mit Thunfisch, Meeresfrüchten und Knoblauch",Pizza Roma,Pizza
576247,Pizza Sardellen,,Pizza Sardellen,Pizza
274608,Tagliatelle alla Pollo,mit Hähnchenbrustfilet und grünem Pfeffer in Sahnesauce,Tagliatelle Pollo,Pasta
476923,Pizza Florida,"mit Champignons, Paprika, Zwiebeln und Oliven",Pizza Florida,Pizza
551863,Pizza Hawaii,"mit Kochschinken, Ananas und herzhaftem Gouda",Pizza Hawaii,Pizza
423377,Rigatoni Aglio Olio,"mit grünen Peperoni und Knoblauch, pikant",Rigatoni Aglio Olio,Pasta
289691,Pizza Gamberetti,mit Krabben und Knoblauch,Pizza Gamberetti,Pizza
537826,Pizza Salami,mit Salami,Pizza Salami,Pizza
590640,Pizza Diavolo,"mit Tomatensauce, Paprika, scharfer Peperoni und Käse",Pizza Diavolo,Pizza
574645,Pizza Prosciutto,"mit Tomatensauce, Käse und Schinken",Pizza Prosciutto,Pizza
306079,Pizza Pollo,"mit Käse, Geflügelfleisch und Ananas in Currysauce",Pizza Chicken,Pizza
456630,Pizzabrot mit Tomatensauce,32 cm.,Pizzabrötchen,Pizza
392192,Pizza Salvatore,"mit Spinat, Krabben und Knoblauch",Pizza Salvatore,Pizza
326986,Pasta Bolognese,mit Fleischsauce,Spaghetti Bolognese,Pasta
495570,Pizza Popeye,"mit Tomatensauce, frisch geriebenem Käse, frischen Champignons, Ei, Spinat und Hinterschinken",Pizza Popeye,Pizza
188371,Combinazione,,Combinazione,Pasta
346816,Pizza Vegetaria,"mit Spinat, Zucchini, Paprika und Knoblauch",Pizza Vegetaria,Pizza
199790,Pizza Texas,"mit Sauce Hollandaise, Schinken, Spargel, Kartoffeln und Eier",Pizza Texas,Pizza
360147,Pizza Roma,"mit Tomatensauce, Salami, Champignons, Peperoni und Käse",Pizza Roma,Pizza
666475,Pizza Salami,mit Salami,Pizza Salami,Pizza
180471,Rigatoni 4 Formaggi,mit 4 Käsesorten,Rigatoni Quattro Formaggi,Pasta
578869,Pizza Carbonara,"mit Schinken, Salami und Champignons",Pizza Carbonara,Pizza
155055,Spaghetti Bolognese,mit Fleischsauce,Spaghetti Bolognese,Pasta
482085,Pizza California,"mit Barbecuesauce, Peperoniwurst, Mozzarella, Mais und Zwiebeln",Pizza Texas,Pizza
558549,Pizza Prosciutto,mit Schinken,Pizza Prosciutto,Pizza
550959,Pizza Vesuvio,"mit Schinken und Thunfisch/ ham, tuna fish",Pizza Vesuvio,Pizza
166982,Pizza Vegetaria,"mit Tomaten, Käse, Zwiebeln, Paprika und Oliven",Pizza Vegetaria,Pizza
729999,Pizza Texas,"mit Speck, Zwiebeln, Mais, Bohnen und Chilisauce",Pizza Texas,Pizza
529992,Pizza Quattro Formaggi,"mit Mozzarella, Gorgonzola, Gouda und Parmesan",Pizza Quattro Formaggi,Pizza
67296,Pizza mit Sardellen,"Knoblauch, Zwiebeln, Tomaten und Käse",Pizza Sardellen,Pizza
417378,Pizza Fantasia,"mit Schinken, Paprika, Zwiebeln und Broccoli",Pizza Fantasia,Pizza
455557,Spaghetti Gorgonzola,mit Gorgonzolasauce,Spaghetti Gorgonzola,Pasta
494438,Rigatoni Napoli,mit Tomatensauce,Rigatoni Napoli,Pasta
558940,Pizza Salami,mit Salami,Pizza Salami,Pizza
565466,Pizza Margherita,mit Oregano,Pizza Margherita,Pizza
474005,Pizza Bombay,"mit Tomatensauce, Hähnchenbrustfilet, Paprika, Ananas, Käse und süß-saurer Sauce",Pizza Bombay,Pizza
626495,Pizza Salami,,Pizza Salami,Pizza
39407,Combinazione,gemischte Nudeln,Combinazione,Pasta
624481,Pizza Funghi,mit Champignons,Pizza Funghi,Pizza
54471,Pizza Salami und Schinken mit Würzlake,"Käse, Tomaten und Pilze dazu",Pizza Salami Schinken,Pizza
717155,Pizza Napolitana,"mit Tomatensauce, frisch geriebenem Käse, Sardellen, Kapern und Oliven",Pizza Napoli,Pizza
655750,Pizza Rustica,"mit Tomaten, Käse, Salami, Schinken und Pilzen",Pizza Rustica,Pizza
259291,Rigatoni Chicken,mit Hähnchenbrust und Tomatensauce,Rigatoni Pollo,Pasta
645457,Pizza Margherita,mit Tomatensauce und Käse,Pizza Margherita,Pizza
27072,Spaghetti Carbonara,mit Schinken in Sahnesauce,Spaghetti Carbonara,Pasta
464256,Pizza Mafia,"mit pikanter Barbecuesauce, knusprigem Bacon, scharfen Jalapenos, Mozzarella, Zucchini und Zwiebeln",Pizza Mafia,Pizza
338892,Spaghetti Marinara,with seafood,Spaghetti Marinara,Pasta
81073,Canneloni,"gefüllte Nudelrollen mit Gehacktem, Fleischsauce und Käse überbacken",Cannelloni,Pasta
394014,Pizza mit Salami,,Pizza Salami,Pizza
24842,Pizza Funghi,mit Champignons,Pizza Funghi,Pizza
681846,Spaghetti Pollo,"mit Hähnchenfleisch, Paprika und Sahnesauce",Spaghetti Pollo,Pasta
435540,Pizza Capricciosa,"mit Schinken, Pilzen und Artischocken",Pizza Capricciosa,Pizza
539776,Spaghetti Gorgonzola,,Spaghetti Gorgonzola,Pasta
612705,Pizza Gyros,"mit Tomatensauce, Käse, Gyros und Zwiebeln",Pizza Gyros,Pizza
142577,Pizza Spinat,,Pizza Spinaci,Pizza
641765,Tagliatelle Boscaiola,mit Sahne und Spinat,Tagliatelle Boscaiola,Pasta
700349,Pizza Quattro Formaggi,mit 4 Käsesorten,Pizza Quattro Formaggi,Pizza
481103,Spaghetti Frutti di Mare,"mit Meeresfrüchten, Knoblauch und Tomatensauce",Spaghetti Frutti di Mare,Pasta
986,Tagliatelle Panne e Funghi,mit Pilzen und Sahnesauce,Tagliatelle Funghi,Pasta
748064,Pizzabrot,mit Knoblauch und Oregano,Pizzabrot,Pizza
185541,Pizza Capriosa,"mit frischer Paprika, Mozzarella, Mais und Oliven",Pizza Capricciosa,Pizza
111879,Pizza Pak Thunfisch,dazu Zwiebeln und Peperoni,Pizza Tonno,Pizza
29079,Tagliatelle Gamberetti,"mit Krabben, frischem Knoblauch, frischer Petersilie und Sahnesauce",Tagliatelle Gamberetti,Pasta
80959,Pizzabrot,mit Tomatensauce oder Knoblauch,Pizzabrötchen,Pizza
480127,Pizza Spinat,mit Weichkäse,Pizza Spinaci,Pizza
35959,Pizza Funghi,"mit Tomatensauce, Avanti-Käsemix und frischen Champignons",Pizza Funghi,Pizza
495803,Tristu Pasta,"mit Schinken, Pilzen und in Bolognese-Sahnesauce überbacken",Tris di Pasta,Pasta
211343,Pizza Bologna,mit Bolognesesauce und Käse,Pizza Bologna,Pizza
667700,Pizza Italia,"mit frischen Tomaten, Basilikum und Mozzarella",Pizza Italia,Pizza
520420,Pizza Caprese,mit frischen Tomaten und Mozzarella,Pizza Caprese,Pizza
16003,Pizza Funghi,mit frischen Champignons,Pizza Funghi,Pizza
236360,Pizza Venezia,"mit Schinken, Spinat, Peperoni und Knoblauch",Pizza Venezia,Pizza
429602,Pizza Chicken Fajita,"mit Hähnchenbruststreifen Cajun spiced, Salsa, Sour-Cream, nach dem Backen mit frischem Rucola und gehobeltem Parmesan belegt",Pizza Chicken,Pizza
712094,Pizza Fantasia,"mit Vorderschinken, Spinat und Gorgonzola",Pizza Fantasia,Pizza
223481,Pizza Döner Broccoli,"mit Dönerfleisch, Broccoli und Pilzen",Pizza Döner,Pizza
22220,Pizza Thunfisch,Thunfisch und Zwiebeln,Pizza Tonno,Pizza
559666,Pizza Margherita,,Pizza Margherita,Pizza
420481,Pizza Florenz,"mit Schinken und Tomaten, nach dem Backen mit gerösteten Pinienkernen, Rucola und Parmesan belegt",Pizza Florenz,Pizza
282246,Pizza Al Capone,"mit Tomatensauce, Käse, Schinken, Spargel, Ei und Pilzen",Pizza Al Capone,Pizza
337332,Spaghetti Tonno,"mit Thunfisch, Knoblauch und Tomatensauce",Spaghetti Tonno,Pasta
383424,Pizza Chicken Fraiche,"mit Hähnchenfleisch, Creme Fraiche, Spinat, Knoblauch, Tomatensauce und Käse",Pizza Chicken,Pizza
95902,Pizza Palermo,"mit Hackfleisch, Salami, Kapern, Schinken, Paprika und Peperoni",Palermo,Pizza
566319,Pizza Fantasia,"mit Thunfisch, Spinat und Zwiebeln",Pizza Fantasia,Pizza
207269,Pizza Spinat,,Pizza Spinaci,Pizza
230936,Rigatoni Broccoli,"mit Broccoli, Knoblauch und Sahnesauce",Rigatoni Broccoli,Pasta
89483,Pizza Hawaii,mit Schinken und Ananas,Pizza Hawaii,Pizza
743901,Pizza Funghi,mit frischen Champignons,Pizza Funghi,Pizza
97489,"Pizza mit Schinken, Ananas und Curry",,Pizza Prosciutto,Pizza
82200,Pizza Bella,"mit Tomatensauce, Käse, Spinat und Gorgonzola",Pizza Bella,Pizza
419031,Cheesy-Pizza Meeresfrüchte,mit Meeresfrüchten und Knoblauch,Pizza Frutti di Mare,Pizza
278890,Pizza Prosciutto,mit Schinken,Pizza Prosciutto,Pizza
597441,Pizza Peperoni,"mit Tomaten, Käse und rotem Paprika",Pizza Peperoni,Pizza
131015,Combinazione,"Lasagne, Tortellini und Rigatoni in Fleischsauce mit Käse überbacken",Combinazione,Pasta
234197,Tortellini Spinat,"mit Sahne, Spinat und Erbsen",Tortellini Spinaci,Pasta
317075,Pizza Quattro Formaggi,mit Tomatensauce und vier verschiedenen herzhaften Käsesorten,Pizza Quattro Formaggi,Pizza
467731,Pizza Capricciosa,"mit Peperoni, Ei, Champignons, Salami und Schinken",Pizza Capricciosa,Pizza
465426,Pizza Salami,mit Rindersalami,Pizza Salami,Pizza
481276,Pizza mit Artischocken,,Pizza mit Artischocken,Pizza
221926,Pizzabrot mit Kräuterbutter,,Pizzabrötchen,Pizza
413388,Pizza Gyros Calzone,"mit Sauce Hollandaise, Gyros, Zwiebeln und Knoblauch",Pizza Gyros,Pizza
714667,Pasta Bolognese,mit Hackfleischsauce,Pasta Bolognese,Pasta
57954,Calzone Hawaii,mit Schinken und Ananas,Pizza Calzone,Pizza
722583,Pizza Mexikana,"mit Salami, Paprika, Zwiebeln, Hackfleisch, Bohnen und Mais",Pizza Mexikana,Pizza
312704,Tortellini alla Panna,in Sahnesauce mit Schinken,Tortellini alla Panna,Pasta
160898,Rigatoni Panna e Prosciutto,Sahnesauce mit Formvorderschinken,Rigatoni alla Panna,Pasta
313151,Pizza Broccoli,mit Gorgonzola und Brokkoli,Pizza Broccoli,Pizza
728302,Pizza Spinaci,mit Spinat und Knoblauch,Pizza Spinaci,Pizza
14348,Pizza Funghi,mit frischen Pilzen,Pizza Funghi,Pizza
690835,Calzone Chef,"mit Saisongemüse, Schinken, Sauce Hollandaise und Tomaten oder Sahnesauce",Pizza Calzone,Pizza
310599,Pasta al Salmone,"mit frischem Lachs, Knoblauch, Käse und Sahnesauce",Pasta Salmone,Pasta
33733,Pizza Salami-Schinken,,Pizza Salami,Pizza
441943,Pizzabrot,,Pizzabrot,Pizza
365618,Pizza Oriental,"mit Sucuk, Oliven und Paprika",Oriental,Pizza
399762,Rigatoni Bolognese,mit Hackfleischsauce,Rigatoni Bolognese,Pasta
147388,Pizza Regina,"mit Schinken, Thunfisch, Spinat, Krabben, Zwiebeln und Knoblauch",Pizza Regina,Pizza
326635,Tortellini Hawaii,"mit Curry-Sahnesauce, Schinken (Pute), Hähnchenbrust und Ananas",Tortellini Hawaii,Pasta
456816,Pasta Bolognese,mit Fleischsauce,Pasta Bolognese,Pasta
46842,Pizza Vegetaria,"mit Broccoli, frischen Champignons, Spinat, Zwiebeln, Paprika und Knoblauch",Pizza Vegetaria,Pizza
713295,Pizza Toscana,"mit Tomaten, Käse, Hähnchenbrustfilet und Zwiebeln",Pizza Toscana,Pizza
303524,Pizza Salami,mit Schinken und Peperoni,Pizza Salami,Pizza
169599,Calzone mit Hackfleisch,"mit Vorderschinken, Salami und Paprika",Pizza Calzone,Pizza
107386,Pizza Hackfleisch,,Pizza Hackfleisch,Pizza
366753,Calzone Bolognese,"mit Bolognese, Zwiebeln und Peperoni",Pizza Calzone,Pizza
325004,"Pizza mit Salami, Schinken, frischen Champigons und Speck",,Pizza Salami Schinken Champignons,Pizza
407883,Rigatoni Spinaci,mit Spinat in Gorgonzola-Sahnesauce,Rigatoni Spinaci,Pasta
704056,Pizza Chicken Fajita,"mit Hähnchenbruststreifen Cajun spiced, Salsa, Sour-Cream, nach dem Backen mit frischem Rucola und gehobeltem Parmesan belegt",Pizza Chicken,Pizza
448662,Pizza Mozzarella,mit Tomatensauce und Basilikum,Pizza Mozzarella,Pizza
543713,Pizza Cipolla,mit Zwiebeln,Pizza Cipolla,Pizza
628721,Pizza Margherita,mit Tomatensauce und Käse,Pizza Margherita,Pizza
528436,Pizza Primavera,"mit Hackfleisch, Vorderschinken, Salami, Kapern, Paprika und Peperoni",Pizza Primavera,Pizza
366849,Makkaroni Spinat,"mit Spinat, Zwiebeln und Paprika",Maccheroni Spinaci,Pasta
49794,Pizzabrötchen,mit Kräuterbutter oder Aglioli,Pizzabrötchen,Pizza
314709,Maccaroni Hähnchen & Käse-Sahnesauce,,Maccheroni alla Panna,Pasta
517008,Pizza Tonno,mit Thunfisch und roten Zwiebeln,Pizza Tonno,Pizza
227986,"Pizza mit Salami, Schinken und Champignons",,Pizza Salami,Pizza
180451,Pizza Scampi und Spinaci,"dazu mit Krabben, Spinat und Knoblauch",Pizza Scampi,Pizza
452062,Pizza Thunfisch,,Pizza Tonno,Pizza
641581,Pizza Italia,mit Mozzarella und frischen Tomaten,Pizza Italia,Pizza
359693,Pizza New York Spezial,"mit Garnelen, Oliven, Thunfisch, Sardellen und Knoblauch (scharf)",Pizza New York,Pizza
461323,8 gefüllte Pizzabrötchen mit Thunfisch,und Käse,Pizzabrötchen mit Thunfisch,Pizza
632469,Pasta Panna,mit Vorderschinkenfleisch in cremiger Käse-Sahnesauce,Pasta Panna,Pasta
621035,Pizza Hähnchen,"mit Hähnchenfleisch, Broccoli und Zwiebeln",Pizza Hähnchen,Pizza
56431,Tortellini,mit Sahnesauce und Schinken,Tortellini,Pasta
17156,Pasta Bolognese,mit Hackfleischsauce,Spaghetti Bolognese,Pasta
641835,Pizza Zingara,"mit Tomatensauce, Käse, frischen Champignons, Schinken, Thunfisch, Paprikaschoten und Artischocken",Pizza Zingara,Pizza
246969,Pizza Prosciutto,"mit Tomatensauce, Käse und Schinken",Pizza Prosciutto,Pizza
244223,Pizza Shrimps,mit Krabben und Knoblauch,Pizza Shrimps,Pizza
488562,"Rigatoni alla Casa, scharf","mit Broccoli, Erbsen und Pilzen in Tomaten-Sahnesauce und Käse überbacken",Rigatoni della Casa,Pasta
646698,Pizza Mista,"mit Bolognesesauce, Käse, Schinken, Thunfisch und Zwiebeln",Pizza Mista,Pizza
722530,Pizza Mafia,"mit Salami, Schinken, Pilzen, Zwiebeln, Peperoni, Knoblauch und gekochten Eiern",Pizza Mafia,Pizza
390006,Pizza Texas,"mit Chili-Sauce, gegrillten Hähnchenstreifen, Paprika, Käse und roten Zwiebeln",Pizza Texas,Pizza
123282,Pizza Fantasia,"mit Tomaten, Käse, scharfer Salami, italienischem Salciccia und Rucola",Pizza Fantasia,Pizza
420154,Pizza Chicken Fajita,"mit Hähnchenbruststreifen Cajun spiced, Salsa, Sour-Cream, nach dem Backen mit frischem Rucola und gehobeltem Parmesan belegt",Pizza Chicken,Pizza
35017,Pizza Frutti di Mare,mit Meeresfrüchten und Knoblauch,Pizza Frutti di Mare,Pizza
414715,Pizzabrötchen mit Salami & Käse,6 Stück,Pizzabrötchen,Pizza
228688,Tortellini Pizza Pazza,"mit Schinken, Erbsen und Champignons in Sahnesauce",Pizza Pazza,Pizza
663161,Pizza New York,"mit Mexican Sauce, Käse, Bacon, Mais, roter Paprika, Salami, Zwiebeln und Mozzarella",Pizza New York,Pizza
66103,Pizza Funghi,mit Champignons,Pizza Funghi,Pizza
295272,Wunschpizza,"mit Tomatensauce, Käse und 3 Zutaten nach Wahl",Wunschpizza,Pizza
607128,Pizza Mozzarella,"mit Tomaten, Käse, Mozzarella, frischen Tomaten und Dönerfleisch",Pizza Mozzarella,Pizza
707206,Tortellini alla Panna,mit Vorderschinken und Sahne,Tortellini alla Panna,Pasta
474729,Pizza Toscana,"mit Schinken, Spinat, Ei und Knoblauch",Pizza Toscana,Pizza
609270,Pizza Broccoli,"mit Tomatensauce, Käse, Broccoli, Knoblauch und Oregano",Pizza Broccoli,Pizza
78101,Pizza Gourmet Special,"mit Basilikum-Cremesauce, Mozzarella und Scampi",Pizza Gourmet,Pizza
382672,Pizza Hackfleisch-Paprika,"mit Hackfleisch, Salami, Schinken, Paprika, Peperoni und Zwiebeln",Pizza Hackfleisch,Pizza
486659,Tagliatelle Al Forno,mit Hackfleischsauce und Käse überbacken,Tagliatelle al Forno,Pasta
454948,Pizza Inferno,"mit Schinken, Spargel und Mais",Pizza Inferno,Pizza
56663,Penne Spinaci e Gorgonzola,"mit Sahnesauce, Spinat und Gorgonzola",Penne Spinaci,Pasta
733396,Pizza Roma,7.00,Pizza Roma,Pizza
638445,Pizza Hawaii,"mit Tomaten, Käse, Vorderschinken und Ananas",Pizza Hawaii,Pizza
174100,Pizza Valentino,"mit Tomatensauce, Käse, Salami, Schinken, Pilzen und Oregano",Pizza Valentino,Pizza
617105,Pizza Salvatore,"mit frischen Champignons, Vorderschinken, Knoblauch, Oliven und Zwiebeln",Pizza Salvatore,Pizza
473234,Pizza Broccoli,mit Broccoli und Schafskäse,Pizza Broccoli,Pizza
26058,Pizzabrötchen mit Salami und Käse,8 Stück,Pizzabrötchen,Pizza
236369,Gefüllte Pizzabrötchen mit Käse und Spinat,6 Stück,Pizzabrötchen mit Spinat,Pizza
69174,Pizza 4 Stagioni,Vierjahreszeiten,Pizza Quattro Stagioni,Pizza
304943,Tortellini Alla Panna,mit Schinken und Sahnesauce,Tortellini alla Panna,Pasta
180212,Pizza Prosciutto Funghi,mit Schinken und Pilzen,Pizza Prosciutto,Pizza
205989,Rigatoni Bolognese,mit Hackfleischsauce,Rigatoni Bolognese,Pasta
740855,Pizza Holland,"NEU, mit Hähnchenfleisch, Broccoli und Sauce Hollandaise",Pizza Holland,Pizza
259595,Pasta Carbonara,"mit Schinken, Ei und Sahnesauce",Spaghetti Carbonara,Pasta
235969,Pizza Hawaii,mit Ananas und Schinken,Pizza Hawaii,Pizza
45213,Pizza Tonno e Cipolla,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
136677,Tagliatelle Bolognese,mit Hackfleischsauce,Tagliatelle Bolognese,Pasta
189274,Montagsangebot- Pizza Italia,"mit Mozzarella, Oliven, Schinken, Käse, Salat, Tomatensauce und Käse, dazu ein Salat",Pizza Italia,Pizza
731948,Tagliatelle Frutti di Mare,"mit Meeresfrüchten, Knoblauch und Tomatensauce",Tagliatelle Frutti di Mare,Pasta
366153,Spaghetti Funghi,mit Champignons und Sahnesauce,Spaghetti Funghi,Pasta
660788,Pizza BBQ Chicken,"mit Hähnchenfleisch, Zwiebeln, Salami und BBQ Sauce",Pizza Barbecue Chicken,Pizza
440357,Rigatoni Speciale,"mit Schinken, Sahne, Hackfleischsauce und Käse",Rigatoni Speziale,Pasta
652799,Pizza Vegetaria,"mit Tomatensauce, Käse, Broccoli, Paprika, Mais, Oliven und roten Zwiebeln",Pizza Vegetaria,Pizza
424006,Pizza Calzone,"mit Salami, frischen Pilzen, Artischocken und Schinken",Pizza Calzone,Pizza
552628,Pizza Prosciutto,"mit Tomatensauce, Putenschinken und Käse",Pizza Prosciutto,Pizza
535486,Pizza Gamberetti,mit Shrimps,Pizza Gamberetti,Pizza
539457,Pizza Contadina,"mit Schinken, Champignons, Paprika und Zwiebeln",Pizza Contadina,Pizza
92109,Canneloni,mit Hackfleischfüllung in Bolognesesauce und Käse überbacken,Cannelloni,Pasta
35537,Spaghetti Bolognese,mit Fleischsauce,Spaghetti Bolognese,Pasta
116137,Pizza Capricciosa,"mit Tomatensauce, Käse, Vorderschinken, Salami, Peperoni, Paprika und Pilzen",Pizza Capricciosa,Pizza
9393,Gnocchi al Forno,Kartoffelnudeln mit Hackfleischsauce und mit Käse überbacken,Gnocchi al Forno,Pasta
373593,Pizza Margherita,mit würziger Tomatensauce und extra viel Gouda,Pizza Margherita,Pizza
746404,Pizza Texas,"mit Barbecuesauce, Bacon, Zwiebeln, Mozzarella und Edamer",Pizza Texas,Pizza
199918,Spaghetti Frutti di Mare,mit Meeresfrüchten und Tomatensauce,Spaghetti Frutti di Mare,Pasta
442364,Spaghetti Aglio e Olio,mit pikanter Knoblauch- und Ölsauce,Spaghetti Aglio e Olio,Pasta
348635,Spaghetti Pomodoro,mit Tomaten-Sahnesauce,Spaghetti al Pomodoro,Pasta
632113,Pizzabrot,,Pizzabrot,Pizza
170338,Pizza Spinaci,mit Spinat und Schafskäse,Pizza Spinaci,Pizza
45288,Pizza Bolognese,mit Hackfleischsauce,Pizza Bolognese,Pizza
741793,Penne Carbonara,,Penne Carbonara,Pasta
288411,Pizza Salami,mit Salami,Pizza Salami,Pizza
39245,Pizza Schinken,mit Schinken,Pizza Prosciutto,Pizza
39809,Pizza Vier Jahreszeiten,"mit Vorderschinken, Salami, frischen Champignons, Peperoni und Oliven",Pizza Vier Jahreszeiten,Pizza
496871,Spaghetti al Forno,mit Fleischsauce und Käse überbacken,Spaghetti al Forno,Pasta
310690,Aktion-Pasta Napoli,mit Tomatensauce,Spaghetti Napoli,Pasta
241678,Pizza Texas,"mit Hinterkochschinken, Mais, Kidneybohnen und Zwiebeln",Pizza Texas,Pizza
352565,Pizza Verona,"mit Hühnerfleisch, Mais, Zwiebeln und frischer Peperoni",Pizza Verona,Pizza
432782,Pizza Calzone,"mit Salami, Schinken und frischen Champignons, überbacken",Pizza Calzone,Pizza
537221,Pizza Scampi,mit Scampi und Knoblauch,Pizza Scampi,Pizza
316477,Pasta Tonno,mit Thunfisch und Zwiebeln in Tomaten-Sahnesauce,Spaghetti Tonno,Pasta
707562,Pizza Italia,"mit Tomatensauce, Käse, Spinat, Paprika und Zwiebeln",Pizza Italia,Pizza
117096,Pizza Broccoli,"mit Broccoli, Paprika und Mozzarella",Pizza Broccoli,Pizza
637055,Pizza Inferno,mit Salami und Peperoni,Pizza Inferno,Pizza
599399,Pizza Shrimps,"mit Krabben, Knoblauch, Tomaten und Käse",Pizza Shrimps,Pizza
85472,Pasta àlla Panna,mit Schinken und Sahnesauce,Pasta alla Panna,Pasta
337546,Cannelloni al Forno,mit Bolognesesauce,Cannelloni al Forno,Pasta
383524,Tortellini alla Panna,in Sahnesauce mit Schinken,Tortellini alla Panna,Pasta
197860,Tagliatelle mit Scampi,,Tagliatelle Scampi,Pasta
486517,Spaghetti Carbonara,mit Schinken und Ei in Sahnesauce,Spaghetti Carbonara,Pasta
718943,Pizza Bolognese,mit Bolognesesauce,Pizza Bolognese,Pizza
99259,Tagliatelle Bolognese,mit Fleischsauce und Käse überbacken,Tagliatelle Bolognese,Pasta
721367,Pizza Italia,"mit Spinat, Paprika, Knoblauch und Zwiebeln",Pizza Italia,Pizza
34789,Pizza Hollandaise,"mit Hinterschinken, Broccoli, Sauce Hollandaise und Käse",Pizza Hollandaise,Pizza
